136035,CHIKA HR,HARYANA,Y,Y,N,Z4
136044,ASSANDH,HARYANA,Y,Y,N,Z4
136117,NARWANA,HARYANA,Y,Y,N,Z4
136118,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136119,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136128,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136129,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136130,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136131,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136132,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
136135,SHAHABAD,HARYANA,Y,Y,Y,Z4
